txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,txn_type,true_anomaly_flag
100823,2024-05-29,7200,Rent & Facilities,Northstar Power & Utilities,EMP0156,3293.65,invoice,none
105006,2025-02-07,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0136,15223.44,invoice,none
106613,2024-04-04,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0142,20658.03,invoice,none
112470,2024-05-02,6300,Professional & Legal Fees,Falcon Stationery Mart,EMP0152,55641.03,invoice,none
108357,2024-12-19,6400,IT & Software Licenses,Zenith Professional Consultants,EMP0152,14807.99,invoice,none
105620,2024-10-15,6100,Travel & Conveyance,Keystone Repairs & Services,EMP0145,21441.01,invoice,none
104548,2024-07-23,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0159,4024.5,invoice,none
112176,2024-08-08,7200,Rent & Facilities,Zenith Professional Consultants,EMP0128,97249.67,invoice,none
102539,2024-08-26,6500,Marketing & Advertising,Nexgen Consulting LLP,EMP0127,16457.0,invoice,none
114879,2024-11-20,6300,Professional & Legal Fees,Quantum Data Services Pvt Ltd,EMP0103,30153.02,invoice,duplicate_invoice
109504,2024-10-31,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0107,26507.3,invoice,none
105208,2024-11-25,6800,Consulting Services,Vertex Engineering Co Pvt Ltd,EMP0118,3070.38,invoice,none
114521,2024-08-05,6100,Travel & Conveyance,Om Facilities Management,EMP0153,24564.69,invoice,weekend_posting
113754,2024-10-07,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0125,31675.76,invoice,none
113576,2024-04-16,7100,Equipment Purchases (Capex),Keystone Repairs & Services,EMP0107,5711.78,invoice,none
103055,2024-09-12,6600,Electricity & Utilities,Titan Hardware Suppliers,EMP0155,21114.55,invoice,none
103676,2024-11-21,7200,Rent & Facilities,Silverline Facility Services,EMP0118,34988.02,invoice,none
107777,2024-11-07,7200,Rent & Facilities,Om Facilities Management,EMP0128,14101.79,invoice,none
107219,2024-05-10,6300,Professional & Legal Fees,Crescent Office Supplies,EMP0135,24197.14,invoice,none
106723,2025-02-14,7100,Equipment Purchases (Capex),Sundaram Professional Services,EMP0159,13468.56,invoice,none
103301,2024-08-02,7200,Rent & Facilities,Radiance Advertising Group,EMP0126,9596.96,invoice,none
103311,2024-09-13,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0139,129536.08,invoice,none
107222,2024-09-30,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0127,22436.78,invoice,none
108520,2025-02-26,6100,Travel & Conveyance,Falcon Stationery Mart,EMP0117,32586.09,invoice,none
110683,2025-02-05,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0152,57457.28,invoice,none
105955,2024-07-02,6500,Marketing & Advertising,Bharat Freight Carriers,EMP0146,35719.86,invoice,none
110999,2025-03-20,7100,Equipment Purchases (Capex),Lumen Software Systems India,EMP0143,2535.51,invoice,none
112601,2024-09-05,6200,Office Supplies & Stationery,Om Facilities Management,EMP0132,1695.71,invoice,none
100833,2025-02-07,6400,IT & Software Licenses,Sundaram Professional Services,EMP0151,3307.68,invoice,none
111272,2025-03-18,6100,Travel & Conveyance,Northstar Power & Utilities,EMP0144,23020.35,invoice,none
103463,2024-06-21,6600,Electricity & Utilities,Orion Equipment Rentals,EMP0123,22938.78,invoice,none
113490,2024-08-06,6100,Travel & Conveyance,Westfield Catering Services,EMP0152,6287.22,invoice,none
114243,2024-04-19,7100,Equipment Purchases (Capex),Pinecrest Travel & Tours,EMP0107,1000000.0,invoice,round_number
107644,2024-10-09,6400,IT & Software Licenses,Pinecrest Travel & Tours,EMP0106,1809.28,invoice,none
100055,2024-11-05,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0123,3953.08,invoice,none
112257,2024-09-04,6200,Office Supplies & Stationery,Ironclad Security Systems,EMP0146,5894.96,invoice,none
103452,2024-05-06,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0157,16255.11,invoice,none
106306,2024-05-20,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0143,11494.16,invoice,none
110094,2024-04-09,7200,Rent & Facilities,Meridian Consulting Partners,EMP0119,18449.93,invoice,none
101482,2024-11-27,6200,Office Supplies & Stationery,Nexgen Consulting LLP,EMP0147,36087.97,invoice,none
104874,2025-01-14,6100,Travel & Conveyance,Ironclad Security Systems,EMP0130,35397.31,invoice,none
113088,2024-10-01,6500,Marketing & Advertising,Sundaram Professional Services,EMP0116,14725.28,invoice,none
108039,2024-11-29,6100,Travel & Conveyance,Horizon Marketing Solutions,EMP0127,30481.29,invoice,none
112343,2024-12-25,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0119,4350.23,invoice,none
103336,2024-06-10,6500,Marketing & Advertising,Zenith Professional Consultants,EMP0131,15557.19,invoice,none
106017,2025-01-17,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0127,47779.44,invoice,none
104927,2024-09-26,6400,IT & Software Licenses,Quantum Data Services Pvt Ltd,EMP0150,4733.26,invoice,none
109139,2024-09-04,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0116,2272.94,invoice,none
105798,2024-09-24,6600,Electricity & Utilities,Om Facilities Management,EMP0115,15830.64,invoice,none
111486,2024-07-29,6400,IT & Software Licenses,Om Facilities Management,EMP0159,35555.85,invoice,none
110354,2024-09-30,6500,Marketing & Advertising,Falcon Stationery Mart,EMP0154,11326.98,invoice,none
114995,2024-05-27,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0142,73113.8,invoice,benford_break
105084,2024-06-04,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0148,15668.19,invoice,none
106646,2025-01-03,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0141,158070.37,invoice,none
112482,2025-02-07,6800,Consulting Services,Silverline Facility Services,EMP0122,6582.74,invoice,none
111250,2025-02-11,6800,Consulting Services,Meridian Consulting Partners,EMP0126,32787.43,invoice,none
105491,2024-11-18,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0108,2530.49,invoice,none
100769,2024-11-15,6100,Travel & Conveyance,Orion Equipment Rentals,EMP0132,8577.85,invoice,none
102066,2024-08-19,7100,Equipment Purchases (Capex),Lumen Software Systems India,EMP0123,20485.81,invoice,none
114499,2025-01-22,6400,IT & Software Licenses,Vertex Engineering Co Pvt Ltd,EMP0143,7908.84,invoice,weekend_posting
111688,2024-04-03,6100,Travel & Conveyance,Radiance Advertising Group,EMP0132,36139.96,invoice,none
107312,2025-01-21,6500,Marketing & Advertising,Radiance Advertising Group,EMP0159,13998.06,invoice,none
108478,2024-10-28,6500,Marketing & Advertising,Meridian Consulting Partners,EMP0137,2730.56,invoice,none
115159,2024-06-11,6800,Consulting Services,Lumen Software Systems India,EMP0133,96581.6,invoice,benford_break
104525,2025-03-07,6200,Office Supplies & Stationery,Om Facilities Management,EMP0158,5506.86,invoice,none
111569,2024-07-19,6300,Professional & Legal Fees,Westfield Catering Services,EMP0160,13300.11,invoice,none
110525,2025-02-21,7200,Rent & Facilities,Northstar Power & Utilities,EMP0128,40052.32,invoice,none
102718,2024-05-16,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0124,7095.81,invoice,none
102080,2024-04-08,7200,Rent & Facilities,Bharat Freight Carriers,EMP0138,58084.46,invoice,none
111582,2024-12-23,6600,Electricity & Utilities,Ironclad Security Systems,EMP0121,3002.84,invoice,none
108915,2024-05-31,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0134,10472.85,invoice,none
100952,2024-04-29,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0112,105473.71,invoice,none
108059,2025-02-06,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0130,7723.49,invoice,none
102483,2024-09-20,6300,Professional & Legal Fees,Westfield Catering Services,EMP0145,48786.45,invoice,none
110455,2024-07-26,6400,IT & Software Licenses,Falcon Stationery Mart,EMP0155,16870.39,invoice,none
109182,2024-09-25,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0118,66897.47,invoice,none
111405,2024-08-28,7100,Equipment Purchases (Capex),Titan Hardware Suppliers,EMP0108,15205.94,invoice,none
101760,2024-05-20,6400,IT & Software Licenses,Falcon Stationery Mart,EMP0126,13511.76,invoice,none
109985,2024-09-04,6100,Travel & Conveyance,Crescent Office Supplies,EMP0157,10064.82,invoice,none
104423,2024-04-01,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0129,6751.24,invoice,none
106705,2025-01-27,6500,Marketing & Advertising,Quantum Data Services Pvt Ltd,EMP0138,16058.33,invoice,none
113672,2024-11-18,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0109,52157.33,invoice,none
109917,2024-12-27,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0153,54648.84,invoice,none
105183,2025-02-18,6400,IT & Software Licenses,Lumen Software Systems India,EMP0126,6324.16,invoice,none
108534,2024-12-23,6600,Electricity & Utilities,Keystone Repairs & Services,EMP0111,39298.83,invoice,none
103702,2025-02-26,6500,Marketing & Advertising,Zenith Professional Consultants,EMP0107,3683.34,invoice,none
104244,2024-04-10,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0127,4367.95,invoice,none
100689,2024-09-16,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0139,1760.54,invoice,none
103433,2025-03-03,6300,Professional & Legal Fees,Westfield Catering Services,EMP0122,79732.31,invoice,none
113396,2024-08-23,6100,Travel & Conveyance,Radiance Advertising Group,EMP0126,53257.41,invoice,none
104945,2024-07-26,6600,Electricity & Utilities,Evergreen IT Solutions Pvt Ltd,EMP0105,14592.13,invoice,none
100967,2024-04-26,6800,Consulting Services,Vertex Engineering Co Pvt Ltd,EMP0111,14915.95,invoice,none
114805,2024-11-12,6500,Marketing & Advertising,Lumen Software Systems India,EMP0128,24274.94,invoice,duplicate_invoice
114478,2024-10-23,6400,IT & Software Licenses,Lumen Software Systems India,EMP0101,1638.0,invoice,weekend_posting
110396,2024-10-03,6700,Repairs & Maintenance,Keystone Repairs & Services,EMP0106,68992.71,invoice,none
102714,2024-12-12,6300,Professional & Legal Fees,Silverline Facility Services,EMP0157,12888.75,invoice,none
104758,2025-01-06,6300,Professional & Legal Fees,Shree Balaji Logistics Pvt Ltd,EMP0152,2734.11,invoice,none
113291,2024-05-20,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0118,50678.96,invoice,none
112351,2025-01-30,6200,Office Supplies & Stationery,Crescent Office Supplies,EMP0138,2016.26,invoice,none
114826,2024-12-02,6700,Repairs & Maintenance,Titan Hardware Suppliers,EMP0154,1993.84,invoice,duplicate_invoice
106321,2024-11-11,6600,Electricity & Utilities,Meridian Consulting Partners,EMP0125,24340.14,invoice,none
113473,2024-06-04,7200,Rent & Facilities,Bharat Freight Carriers,EMP0125,242837.3,invoice,none
105976,2024-11-07,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0142,109608.89,invoice,none
103573,2024-10-14,6400,IT & Software Licenses,Falcon Stationery Mart,EMP0111,47251.92,invoice,none
112998,2024-11-26,7100,Equipment Purchases (Capex),Radiance Advertising Group,EMP0115,36308.88,invoice,none
105300,2024-11-07,6700,Repairs & Maintenance,Vertex Engineering Co Pvt Ltd,EMP0133,56188.09,invoice,none
101991,2024-08-05,6800,Consulting Services,Crescent Office Supplies,EMP0123,13989.19,invoice,none
112313,2024-06-07,6600,Electricity & Utilities,Evergreen IT Solutions Pvt Ltd,EMP0111,4658.7,invoice,none
112952,2024-05-24,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0148,25059.21,invoice,none
101206,2025-02-21,6600,Electricity & Utilities,Yellowstone Cleaning Services,EMP0136,10265.58,invoice,none
113491,2024-12-27,7200,Rent & Facilities,Orion Equipment Rentals,EMP0132,27948.37,invoice,none
113051,2024-04-17,7200,Rent & Facilities,Horizon Marketing Solutions,EMP0148,8287.67,invoice,none
104972,2024-10-11,6700,Repairs & Maintenance,Crescent Office Supplies,EMP0107,6434.65,invoice,none
114834,2025-01-04,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0118,12158.78,invoice,duplicate_invoice
113227,2024-04-19,6700,Repairs & Maintenance,Titan Hardware Suppliers,EMP0112,11598.18,invoice,none
106784,2024-10-23,6400,IT & Software Licenses,Yellowstone Cleaning Services,EMP0154,17422.7,invoice,none
103601,2024-04-29,6600,Electricity & Utilities,Falcon Stationery Mart,EMP0108,3800.35,invoice,none
106491,2024-05-01,6500,Marketing & Advertising,Ironclad Security Systems,EMP0121,11717.8,invoice,none
108610,2025-01-23,6800,Consulting Services,Meridian Consulting Partners,EMP0126,65671.95,invoice,none
115216,2025-01-27,6800,Consulting Services,Om Facilities Management,EMP0137,97359.8,invoice,benford_break
113805,2024-12-16,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0146,12804.5,invoice,none
108071,2024-12-19,6600,Electricity & Utilities,Union Print & Design Studio,EMP0133,3433.0,invoice,none
108578,2025-02-21,6800,Consulting Services,Pinecrest Travel & Tours,EMP0104,13092.41,invoice,none
107974,2025-02-20,6600,Electricity & Utilities,Titan Hardware Suppliers,EMP0132,3174.77,invoice,none
114214,2024-12-17,7200,Rent & Facilities,Crescent Office Supplies,EMP0130,2000000.0,invoice,round_number
101626,2025-01-10,7100,Equipment Purchases (Capex),Radiance Advertising Group,EMP0109,82223.06,invoice,none
100537,2024-09-23,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0104,41269.66,invoice,none
108767,2025-02-18,6500,Marketing & Advertising,Quantum Data Services Pvt Ltd,EMP0147,103126.99,invoice,none
107971,2024-12-05,6800,Consulting Services,Westfield Catering Services,EMP0156,21573.22,invoice,none
113225,2024-06-19,6200,Office Supplies & Stationery,Quantum Data Services Pvt Ltd,EMP0142,5714.7,invoice,none
104213,2025-01-30,6300,Professional & Legal Fees,Zenith Professional Consultants,EMP0110,77434.92,invoice,none
106457,2024-06-03,6700,Repairs & Maintenance,Silverline Facility Services,EMP0145,4283.47,invoice,none
103508,2024-07-12,6600,Electricity & Utilities,Ironclad Security Systems,EMP0137,8032.86,invoice,none
108394,2024-05-24,6500,Marketing & Advertising,Lumen Software Systems India,EMP0141,31863.22,invoice,none
109525,2024-12-23,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0117,10739.95,invoice,none
107113,2024-06-19,6700,Repairs & Maintenance,Orion Equipment Rentals,EMP0158,5840.83,invoice,none
111695,2024-10-16,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0101,7067.49,invoice,none
102709,2024-04-26,6700,Repairs & Maintenance,Meridian Consulting Partners,EMP0125,29789.73,invoice,none
105032,2024-07-03,6500,Marketing & Advertising,Westfield Catering Services,EMP0146,4330.18,invoice,none
106515,2024-11-01,6100,Travel & Conveyance,Silverline Facility Services,EMP0103,2792.72,invoice,none
104663,2024-07-26,6500,Marketing & Advertising,Silverline Facility Services,EMP0109,28734.02,invoice,none
104022,2024-09-30,6800,Consulting Services,Sundaram Professional Services,EMP0114,4788.64,invoice,none
101855,2024-05-06,6300,Professional & Legal Fees,Titan Hardware Suppliers,EMP0128,4393.56,invoice,none
114393,2024-07-30,6300,Professional & Legal Fees,Shree Balaji Logistics Pvt Ltd,EMP0155,491164.03,invoice,just_under_threshold
102873,2024-05-20,6600,Electricity & Utilities,Keystone Repairs & Services,EMP0137,178700.97,invoice,none
103031,2024-05-22,6300,Professional & Legal Fees,Silverline Facility Services,EMP0151,5906.64,invoice,none
109398,2024-07-29,6500,Marketing & Advertising,Pinecrest Travel & Tours,EMP0133,17413.28,invoice,none
101646,2025-01-30,6300,Professional & Legal Fees,Bharat Freight Carriers,EMP0121,9822.68,invoice,none
103418,2024-12-02,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0129,30576.7,invoice,none
103477,2024-04-01,7200,Rent & Facilities,Horizon Marketing Solutions,EMP0140,32548.94,invoice,none
114574,2025-02-14,6100,Travel & Conveyance,Lumen Software Systems India,EMP0152,5252.62,invoice,weekend_posting
111054,2025-01-29,6800,Consulting Services,Zenith Professional Consultants,EMP0126,10681.94,invoice,none
101793,2024-06-14,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0146,5439.64,invoice,none
113719,2025-01-16,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0134,24897.61,invoice,none
103798,2024-08-29,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0112,10527.46,invoice,none
103369,2024-12-18,7200,Rent & Facilities,Bharat Freight Carriers,EMP0135,41590.71,invoice,none
111560,2024-06-12,6100,Travel & Conveyance,Orion Equipment Rentals,EMP0148,161625.38,invoice,none
111726,2024-04-30,6800,Consulting Services,Titan Hardware Suppliers,EMP0141,224029.28,invoice,none
107197,2024-06-19,6100,Travel & Conveyance,Ironclad Security Systems,EMP0144,68953.85,invoice,none
114715,2024-12-19,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0128,40754.86,invoice,duplicate_invoice
105110,2024-08-16,6600,Electricity & Utilities,Om Facilities Management,EMP0113,81483.54,invoice,none
106025,2024-10-11,6300,Professional & Legal Fees,Westfield Catering Services,EMP0122,10151.12,invoice,none
111642,2025-02-14,6800,Consulting Services,Om Facilities Management,EMP0120,10638.62,invoice,none
108796,2025-03-25,6700,Repairs & Maintenance,Evergreen IT Solutions Pvt Ltd,EMP0118,5503.78,invoice,none
111249,2025-01-15,6400,IT & Software Licenses,Ironclad Security Systems,EMP0111,4888.36,invoice,none
114191,2024-09-16,6500,Marketing & Advertising,Zenith Professional Consultants,EMP0122,750000.0,invoice,round_number
100127,2024-10-15,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0128,10849.03,invoice,none
105960,2024-10-02,7200,Rent & Facilities,Northstar Power & Utilities,EMP0112,10485.88,invoice,none
103877,2025-03-11,6800,Consulting Services,Radiance Advertising Group,EMP0102,6842.7,invoice,none
111128,2024-10-28,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0119,3344.56,invoice,none
113636,2024-05-17,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0139,27760.06,invoice,none
104452,2025-01-23,6300,Professional & Legal Fees,Westfield Catering Services,EMP0158,58220.75,invoice,none
107148,2025-03-28,6800,Consulting Services,Northstar Power & Utilities,EMP0116,18271.21,invoice,none
103532,2024-05-23,6800,Consulting Services,Quantum Data Services Pvt Ltd,EMP0119,3262.54,invoice,none
110923,2024-07-18,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0118,11426.28,invoice,none
100828,2024-07-30,6800,Consulting Services,Northstar Power & Utilities,EMP0107,13723.89,invoice,none
109832,2024-08-27,7100,Equipment Purchases (Capex),Silverline Facility Services,EMP0108,14481.64,invoice,none
107791,2024-07-03,6100,Travel & Conveyance,Northstar Power & Utilities,EMP0116,13202.33,invoice,none
100985,2025-01-24,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0109,12759.39,invoice,none
111474,2025-01-13,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0151,1999.56,invoice,none
111198,2025-01-24,7200,Rent & Facilities,Meridian Consulting Partners,EMP0147,2862.32,invoice,none
107784,2025-02-24,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0139,17676.71,invoice,none
110381,2024-04-19,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0153,5919.28,invoice,none
114618,2024-07-23,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0116,25588.88,invoice,weekend_posting
102444,2024-04-30,6500,Marketing & Advertising,Om Facilities Management,EMP0135,4501.35,invoice,none
108555,2024-05-02,7200,Rent & Facilities,Quantum Data Services Pvt Ltd,EMP0156,1298.58,invoice,none
110542,2024-04-08,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0123,67253.72,invoice,none
100346,2024-12-31,6200,Office Supplies & Stationery,Vertex Engineering Co Pvt Ltd,EMP0158,55249.81,invoice,none
100815,2024-12-27,6800,Consulting Services,Westfield Catering Services,EMP0107,14566.5,invoice,none
106167,2024-09-17,6700,Repairs & Maintenance,Westfield Catering Services,EMP0103,42804.4,invoice,none
113000,2024-04-16,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0110,12052.21,invoice,none
111398,2024-06-11,6600,Electricity & Utilities,Ironclad Security Systems,EMP0144,6057.4,invoice,none
113856,2024-10-17,7100,Equipment Purchases (Capex),Ironclad Security Systems,EMP0145,38364.54,invoice,none
114917,2024-07-03,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0127,1576.87,invoice,duplicate_invoice
111518,2024-07-19,7200,Rent & Facilities,Nexgen Consulting LLP,EMP0140,5641.57,invoice,none
112299,2024-08-01,6300,Professional & Legal Fees,Evergreen IT Solutions Pvt Ltd,EMP0154,18398.06,invoice,none
105780,2025-03-14,7100,Equipment Purchases (Capex),Silverline Facility Services,EMP0155,99387.05,invoice,none
102117,2024-10-18,6200,Office Supplies & Stationery,Om Facilities Management,EMP0127,6675.18,invoice,none
110027,2024-08-29,6400,IT & Software Licenses,Orion Equipment Rentals,EMP0135,6209.37,invoice,none
100794,2024-07-29,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0119,33775.53,invoice,none
115170,2024-08-23,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0136,74682.5,invoice,benford_break
106899,2024-06-10,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0111,8100.29,invoice,none
102675,2024-05-06,6800,Consulting Services,Silverline Facility Services,EMP0144,11029.98,invoice,none
100095,2024-10-29,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0139,2370.26,invoice,none
104226,2024-09-27,7200,Rent & Facilities,Lumen Software Systems India,EMP0110,3674.13,invoice,none
103757,2024-10-16,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0133,11593.71,invoice,none
102892,2025-03-26,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0104,23927.45,invoice,none
102372,2025-01-21,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0114,80496.55,invoice,none
111421,2024-07-11,6500,Marketing & Advertising,Pinecrest Travel & Tours,EMP0143,14699.5,invoice,none
114331,2024-12-09,6500,Marketing & Advertising,Lumen Software Systems India,EMP0146,490023.75,invoice,just_under_threshold
103229,2024-08-13,6500,Marketing & Advertising,Falcon Stationery Mart,EMP0157,4083.09,invoice,none
107864,2024-05-31,6300,Professional & Legal Fees,Shree Balaji Logistics Pvt Ltd,EMP0159,16450.96,invoice,none
106360,2024-09-11,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0140,42732.86,invoice,none
114048,2024-12-10,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0154,750000.0,invoice,round_number
113103,2024-07-19,6800,Consulting Services,Zenith Professional Consultants,EMP0105,35776.87,invoice,none
107327,2024-08-01,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0101,117794.69,invoice,none
106029,2025-02-12,6800,Consulting Services,Zenith Professional Consultants,EMP0111,20256.06,invoice,none
111046,2025-03-28,6500,Marketing & Advertising,Silverline Facility Services,EMP0130,47766.73,invoice,none
113430,2024-12-13,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0150,15849.35,invoice,none
111105,2024-11-18,6600,Electricity & Utilities,Sundaram Professional Services,EMP0139,8725.34,invoice,none
101866,2024-06-13,6400,IT & Software Licenses,Nexgen Consulting LLP,EMP0133,4064.84,invoice,none
104613,2024-08-20,6600,Electricity & Utilities,Silverline Facility Services,EMP0143,20852.79,invoice,none
110050,2025-02-07,7200,Rent & Facilities,Ironclad Security Systems,EMP0117,12912.23,invoice,none
102646,2024-11-21,6700,Repairs & Maintenance,Zenith Professional Consultants,EMP0116,5288.81,invoice,none
102244,2024-08-06,7100,Equipment Purchases (Capex),Union Print & Design Studio,EMP0132,30197.16,invoice,none
105374,2024-05-31,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0135,13809.43,invoice,none
102337,2024-07-16,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0106,20935.19,invoice,none
100951,2025-03-27,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0110,9826.69,invoice,none
111261,2024-10-01,6300,Professional & Legal Fees,Falcon Stationery Mart,EMP0133,5140.44,invoice,none
101121,2024-11-22,6800,Consulting Services,Bharat Freight Carriers,EMP0125,30295.88,invoice,none
110790,2024-08-05,6400,IT & Software Licenses,Meridian Consulting Partners,EMP0154,3495.09,invoice,none
102205,2024-05-29,7100,Equipment Purchases (Capex),Radiance Advertising Group,EMP0130,42817.23,invoice,none
100420,2025-01-02,6300,Professional & Legal Fees,Evergreen IT Solutions Pvt Ltd,EMP0153,5483.86,invoice,none
100923,2024-10-23,6400,IT & Software Licenses,Horizon Marketing Solutions,EMP0122,90942.62,invoice,none
109447,2025-02-06,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0132,39563.6,invoice,none
108670,2025-03-18,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0107,22082.91,invoice,none
110228,2024-11-08,6100,Travel & Conveyance,Northstar Power & Utilities,EMP0140,173773.64,invoice,none
105409,2024-12-05,7100,Equipment Purchases (Capex),Union Print & Design Studio,EMP0145,131935.35,invoice,none
105789,2024-05-24,6600,Electricity & Utilities,Titan Hardware Suppliers,EMP0146,89064.18,invoice,none
105743,2024-09-12,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0137,26338.39,invoice,none
107668,2024-11-06,6500,Marketing & Advertising,Bharat Freight Carriers,EMP0127,17538.6,invoice,none
105568,2025-01-27,7100,Equipment Purchases (Capex),Om Facilities Management,EMP0132,9703.27,invoice,none
108136,2024-12-05,6500,Marketing & Advertising,Quantum Data Services Pvt Ltd,EMP0125,23827.78,invoice,none
101203,2024-08-19,7100,Equipment Purchases (Capex),Zenith Professional Consultants,EMP0160,6385.19,invoice,none
110819,2024-12-03,7200,Rent & Facilities,Sundaram Professional Services,EMP0101,79380.93,invoice,none
105766,2024-11-25,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0137,3216.42,invoice,none
108390,2024-05-13,6500,Marketing & Advertising,Northstar Power & Utilities,EMP0151,16272.4,invoice,none
101971,2024-09-16,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0119,10826.84,invoice,none
111303,2024-10-22,7100,Equipment Purchases (Capex),Vertex Engineering Co Pvt Ltd,EMP0135,24990.29,invoice,none
104019,2025-01-16,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0104,24296.77,invoice,none
110344,2024-05-03,6200,Office Supplies & Stationery,Quantum Data Services Pvt Ltd,EMP0144,35151.06,invoice,none
103688,2024-10-24,6200,Office Supplies & Stationery,Zenith Professional Consultants,EMP0158,16650.1,invoice,none
113109,2024-05-31,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0105,2460.62,invoice,none
101998,2024-04-10,6800,Consulting Services,Crescent Office Supplies,EMP0145,40019.54,invoice,none
104034,2025-03-11,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0138,11542.56,invoice,none
115096,2024-05-02,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0111,74885.8,invoice,benford_break
111247,2024-12-27,6600,Electricity & Utilities,Om Facilities Management,EMP0155,2416.16,invoice,none
101249,2024-12-05,6100,Travel & Conveyance,Silverline Facility Services,EMP0159,4428.09,invoice,none
102193,2024-12-02,7200,Rent & Facilities,Orion Equipment Rentals,EMP0140,4685.54,invoice,none
102713,2024-07-10,6400,IT & Software Licenses,Pinecrest Travel & Tours,EMP0155,37300.45,invoice,none
